month,bucket,phase,vol_state,side,target_atr,stop_atr,target_ticks,stop_ticks,horizon,n,ties,tie_rate,target_first,stop_first,unresolved,gap_ns_median
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,3.0,0.75,70.03754799687246,17.509386999218115,30,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,3.0,0.75,70.03754799687246,17.509386999218115,60,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,3.0,1.0,70.03754799687246,23.34584933229082,15,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,3.0,1.0,70.03754799687246,23.34584933229082,30,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,3.0,1.0,70.03754799687246,23.34584933229082,60,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,3.0,1.5,70.03754799687246,35.01877399843623,15,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,3.0,1.5,70.03754799687246,35.01877399843623,30,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,3.0,1.5,70.03754799687246,35.01877399843623,60,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,0.5,93.38339732916327,11.67292466614541,15,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,0.5,93.38339732916327,11.67292466614541,30,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,0.5,93.38339732916327,11.67292466614541,60,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,0.75,93.38339732916327,17.509386999218115,15,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,0.75,93.38339732916327,17.509386999218115,30,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,0.75,93.38339732916327,17.509386999218115,60,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,1.0,93.38339732916327,23.34584933229082,15,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,1.0,93.38339732916327,23.34584933229082,30,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,1.0,93.38339732916327,23.34584933229082,60,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,1.5,93.38339732916327,35.01877399843623,15,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,1.5,93.38339732916327,35.01877399843623,30,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,4.0,1.5,93.38339732916327,35.01877399843623,60,201,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,0.5,18.09770071083387,12.06513380722258,15,114,2,0.017543859649122806,2,0,0,256355046771.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,0.5,18.09770071083387,12.06513380722258,30,114,2,0.017543859649122806,2,0,0,256355046771.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,0.5,18.09770071083387,12.06513380722258,60,114,2,0.017543859649122806,2,0,0,256355046771.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,0.75,18.09770071083387,18.09770071083387,15,114,2,0.017543859649122806,2,0,0,263046508062.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,0.75,18.09770071083387,18.09770071083387,30,114,2,0.017543859649122806,2,0,0,263046508062.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,0.75,18.09770071083387,18.09770071083387,60,114,2,0.017543859649122806,2,0,0,263046508062.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,1.0,18.09770071083387,24.13026761444516,15,114,1,0.008771929824561403,1,0,0,263549247600.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,1.0,18.09770071083387,24.13026761444516,30,114,1,0.008771929824561403,1,0,0,263549247600.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,1.0,18.09770071083387,24.13026761444516,60,114,1,0.008771929824561403,1,0,0,263549247600.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,1.5,18.09770071083387,36.19540142166774,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,1.5,18.09770071083387,36.19540142166774,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,0.75,1.5,18.09770071083387,36.19540142166774,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,0.5,24.13026761444516,12.06513380722258,15,114,2,0.017543859649122806,2,0,0,256355046771.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,0.5,24.13026761444516,12.06513380722258,30,114,2,0.017543859649122806,2,0,0,256355046771.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,0.5,24.13026761444516,12.06513380722258,60,114,2,0.017543859649122806,2,0,0,256355046771.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,0.75,24.13026761444516,18.09770071083387,15,114,2,0.017543859649122806,2,0,0,263046508062.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,0.75,24.13026761444516,18.09770071083387,30,114,2,0.017543859649122806,2,0,0,263046508062.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,0.75,24.13026761444516,18.09770071083387,60,114,2,0.017543859649122806,2,0,0,263046508062.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,1.0,24.13026761444516,24.13026761444516,15,114,1,0.008771929824561403,1,0,0,263549247600.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,1.0,24.13026761444516,24.13026761444516,30,114,1,0.008771929824561403,1,0,0,263549247600.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,1.0,24.13026761444516,24.13026761444516,60,114,1,0.008771929824561403,1,0,0,263549247600.0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,1.5,24.13026761444516,36.19540142166774,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,1.5,24.13026761444516,36.19540142166774,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.0,1.5,24.13026761444516,36.19540142166774,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,0.5,36.19540142166774,12.06513380722258,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,0.5,36.19540142166774,12.06513380722258,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,0.5,36.19540142166774,12.06513380722258,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,0.75,36.19540142166774,18.09770071083387,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,0.75,36.19540142166774,18.09770071083387,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,0.75,36.19540142166774,18.09770071083387,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,1.0,36.19540142166774,24.13026761444516,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,1.0,36.19540142166774,24.13026761444516,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,1.0,36.19540142166774,24.13026761444516,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,1.5,36.19540142166774,36.19540142166774,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,1.5,36.19540142166774,36.19540142166774,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,1.5,1.5,36.19540142166774,36.19540142166774,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,0.5,48.26053522889032,12.06513380722258,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,0.5,48.26053522889032,12.06513380722258,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,0.5,48.26053522889032,12.06513380722258,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,0.75,48.26053522889032,18.09770071083387,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,0.75,48.26053522889032,18.09770071083387,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,0.75,48.26053522889032,18.09770071083387,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,1.0,48.26053522889032,24.13026761444516,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,1.0,48.26053522889032,24.13026761444516,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,1.0,48.26053522889032,24.13026761444516,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,1.5,48.26053522889032,36.19540142166774,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,1.5,48.26053522889032,36.19540142166774,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,2.0,1.5,48.26053522889032,36.19540142166774,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,0.5,72.39080284333548,12.06513380722258,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,0.5,72.39080284333548,12.06513380722258,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,0.5,72.39080284333548,12.06513380722258,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,0.75,72.39080284333548,18.09770071083387,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,0.75,72.39080284333548,18.09770071083387,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,0.75,72.39080284333548,18.09770071083387,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,1.0,72.39080284333548,24.13026761444516,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,1.0,72.39080284333548,24.13026761444516,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,1.0,72.39080284333548,24.13026761444516,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,1.5,72.39080284333548,36.19540142166774,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,1.5,72.39080284333548,36.19540142166774,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,3.0,1.5,72.39080284333548,36.19540142166774,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,0.5,96.52107045778064,12.06513380722258,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,0.5,96.52107045778064,12.06513380722258,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,0.5,96.52107045778064,12.06513380722258,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,0.75,96.52107045778064,18.09770071083387,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,0.75,96.52107045778064,18.09770071083387,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,0.75,96.52107045778064,18.09770071083387,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,1.0,96.52107045778064,24.13026761444516,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,1.0,96.52107045778064,24.13026761444516,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,1.0,96.52107045778064,24.13026761444516,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,1.5,96.52107045778064,36.19540142166774,15,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,1.5,96.52107045778064,36.19540142166774,30,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,4.0,1.5,96.52107045778064,36.19540142166774,60,114,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,0.5,16.281165563588623,10.85411037572575,15,4,1,0.25,0,1,0,181466638768.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,0.5,16.281165563588623,10.85411037572575,30,4,1,0.25,0,1,0,181466638768.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,0.5,16.281165563588623,10.85411037572575,60,4,1,0.25,0,1,0,181466638768.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,0.75,16.281165563588623,16.281165563588623,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,0.75,16.281165563588623,16.281165563588623,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,0.75,16.281165563588623,16.281165563588623,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,1.0,16.281165563588623,21.7082207514515,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,1.0,16.281165563588623,21.7082207514515,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,1.0,16.281165563588623,21.7082207514515,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,1.5,16.281165563588623,32.562331127177245,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,1.5,16.281165563588623,32.562331127177245,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,0.75,1.5,16.281165563588623,32.562331127177245,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,0.5,21.7082207514515,10.85411037572575,15,4,1,0.25,0,1,0,183589411978.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,0.5,21.7082207514515,10.85411037572575,30,4,1,0.25,0,1,0,183589411978.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,0.5,21.7082207514515,10.85411037572575,60,4,1,0.25,0,1,0,183589411978.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,0.75,21.7082207514515,16.281165563588623,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,0.75,21.7082207514515,16.281165563588623,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,0.75,21.7082207514515,16.281165563588623,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,1.0,21.7082207514515,21.7082207514515,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,1.0,21.7082207514515,21.7082207514515,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,1.0,21.7082207514515,21.7082207514515,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,1.5,21.7082207514515,32.562331127177245,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,1.5,21.7082207514515,32.562331127177245,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.0,1.5,21.7082207514515,32.562331127177245,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,0.5,32.562331127177245,10.85411037572575,15,4,1,0.25,0,1,0,215363156828.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,0.5,32.562331127177245,10.85411037572575,30,4,1,0.25,0,1,0,215363156828.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,0.5,32.562331127177245,10.85411037572575,60,4,1,0.25,0,1,0,215363156828.0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,0.75,32.562331127177245,16.281165563588623,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,0.75,32.562331127177245,16.281165563588623,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,0.75,32.562331127177245,16.281165563588623,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,1.0,32.562331127177245,21.7082207514515,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,1.0,32.562331127177245,21.7082207514515,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,1.0,32.562331127177245,21.7082207514515,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,1.5,32.562331127177245,32.562331127177245,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,1.5,32.562331127177245,32.562331127177245,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,1.5,1.5,32.562331127177245,32.562331127177245,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,0.5,43.416441502903,10.85411037572575,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,0.5,43.416441502903,10.85411037572575,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,0.5,43.416441502903,10.85411037572575,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,0.75,43.416441502903,16.281165563588623,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,0.75,43.416441502903,16.281165563588623,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,0.75,43.416441502903,16.281165563588623,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,1.0,43.416441502903,21.7082207514515,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,1.0,43.416441502903,21.7082207514515,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,1.0,43.416441502903,21.7082207514515,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,1.5,43.416441502903,32.562331127177245,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,1.5,43.416441502903,32.562331127177245,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,2.0,1.5,43.416441502903,32.562331127177245,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,0.5,65.12466225435449,10.85411037572575,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,0.5,65.12466225435449,10.85411037572575,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,0.5,65.12466225435449,10.85411037572575,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,0.75,65.12466225435449,16.281165563588623,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,0.75,65.12466225435449,16.281165563588623,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,0.75,65.12466225435449,16.281165563588623,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,1.0,65.12466225435449,21.7082207514515,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,1.0,65.12466225435449,21.7082207514515,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,1.0,65.12466225435449,21.7082207514515,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,1.5,65.12466225435449,32.562331127177245,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,1.5,65.12466225435449,32.562331127177245,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,1.5,65.12466225435449,32.562331127177245,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,0.5,86.832883005806,10.85411037572575,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,0.5,86.832883005806,10.85411037572575,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,0.5,86.832883005806,10.85411037572575,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,0.75,86.832883005806,16.281165563588623,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,0.75,86.832883005806,16.281165563588623,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,0.75,86.832883005806,16.281165563588623,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,1.0,86.832883005806,21.7082207514515,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,1.0,86.832883005806,21.7082207514515,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,1.0,86.832883005806,21.7082207514515,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,1.5,86.832883005806,32.562331127177245,15,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,1.5,86.832883005806,32.562331127177245,30,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,1.5,86.832883005806,32.562331127177245,60,4,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,0.5,17.399135802835755,11.59942386855717,15,50,1,0.02,1,0,0,187548850600.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,0.5,17.399135802835755,11.59942386855717,30,50,1,0.02,1,0,0,187548850600.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,0.5,17.399135802835755,11.59942386855717,60,50,1,0.02,1,0,0,187548850600.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,0.75,17.399135802835755,17.399135802835755,15,50,3,0.06,2,1,0,211434275568.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,0.75,17.399135802835755,17.399135802835755,30,50,3,0.06,2,1,0,211434275568.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,0.75,17.399135802835755,17.399135802835755,60,50,3,0.06,2,1,0,211434275568.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,1.0,17.399135802835755,23.19884773711434,15,50,2,0.04,2,0,0,226617641704.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,1.0,17.399135802835755,23.19884773711434,30,50,2,0.04,2,0,0,226617641704.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,1.0,17.399135802835755,23.19884773711434,60,50,2,0.04,2,0,0,226617641704.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,1.5,17.399135802835755,34.79827160567151,15,50,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,1.5,17.399135802835755,34.79827160567151,30,50,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,0.75,1.5,17.399135802835755,34.79827160567151,60,50,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,0.5,23.19884773711434,11.59942386855717,15,50,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,0.5,23.19884773711434,11.59942386855717,30,50,1,0.02,0,1,0,190530590758.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,0.5,23.19884773711434,11.59942386855717,60,50,1,0.02,0,1,0,190530590758.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,0.75,23.19884773711434,17.399135802835755,15,50,2,0.04,1,1,0,230309164390.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,0.75,23.19884773711434,17.399135802835755,30,50,2,0.04,1,1,0,230309164390.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,0.75,23.19884773711434,17.399135802835755,60,50,2,0.04,1,1,0,230309164390.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,1.0,23.19884773711434,23.19884773711434,15,50,1,0.02,1,0,0,200130200166.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,1.0,23.19884773711434,23.19884773711434,30,50,1,0.02,1,0,0,200130200166.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,1.0,23.19884773711434,23.19884773711434,60,50,1,0.02,1,0,0,200130200166.0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,1.5,23.19884773711434,34.79827160567151,15,50,0,0.0,0,0,0,
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,1.0,1.5,23.19884773711434,34.79827160567151,30,50,0,0.0,0,0,0,
