timestamp,delta,volume,trades,open,high,low,close,session,cvd,cvd_slope,cvd_persistence,cvd_efficiency_specced,price_efficiency_asused,session_phase,realized_vol,regime
2026-07-02 18:35:00+00:00,-11,139,116,4138.4,4139.4,4137.2,4138.0,2026-07-02,370,8.909090909090917,0.1063063063063063,2.669683257918508,0.796380090497741,ny,0.0003043194156216756,1.0
2026-07-02 18:40:00+00:00,-33,366,253,4137.8,4138.2,4134.3,4134.7,2026-07-02,337,3.9510489510489477,0.12043795620437957,2.9864253393664666,0.561085972850653,ny,0.00026611629669281593,1.0
2026-07-02 18:45:00+00:00,-5,190,159,4134.4,4135.3,4133.0,4135.3,2026-07-02,332,0.748251748251762,0.016,0.3619909502262384,0.5837104072398341,ny,0.0002668476729420195,1.0
2026-07-02 18:50:00+00:00,22,199,157,4135.0,4137.5,4134.1,4134.5,2026-07-02,354,-2.482517482517477,0.09523809523809523,2.1719457013574304,0.678733031674197,ny,0.00024171386738931872,1.0
2026-07-02 18:55:00+00:00,2,95,67,4134.2,4135.9,4133.9,4135.9,2026-07-02,356,-7.108391608391585,0.15592515592515593,3.409090909090909,0.38636363636363635,ny,0.00024381574729734947,0.0
2026-07-02 19:00:00+00:00,15,190,142,4136.2,4137.5,4130.6,4130.7,2026-07-02,371,-7.545454545454552,0.0024691358024691358,0.07246376811594107,0.3333333333333553,ny,0.00021670782580860667,0.0
2026-07-02 19:05:00+00:00,24,271,215,4131.4,4132.7,4128.9,4129.6,2026-07-02,395,-1.3251748251748146,0.33993399339933994,8.655462184873553,0.19327731092429976,ny,0.00023745421808382943,0.0
2026-07-02 19:10:00+00:00,-29,207,163,4129.7,4130.1,4126.2,4127.7,2026-07-02,366,-0.27272727272726077,0.11894273127753303,1.874999999999929,0.1597222222222288,ny,0.00023606251858191845,0.0
2026-07-02 19:15:00+00:00,-11,140,115,4127.4,4128.0,4124.9,4125.2,2026-07-02,355,-1.1818181818181879,0.0,0.0,0.3757961783439664,ny,0.000240892335433311,0.0
2026-07-02 19:20:00+00:00,9,144,108,4125.0,4125.4,4121.6,4122.0,2026-07-02,364,-0.5629370629370481,0.09289617486338798,0.8947368421052632,0.747368421052622,ny,0.00023157340653829288,1.0
2026-07-02 19:25:00+00:00,41,181,126,4121.9,4126.8,4121.3,4125.9,2026-07-02,405,2.2517482517482676,0.06103286384976526,0.6735751295336724,0.6424870466321466,ny,0.0002340129561412116,1.0
2026-07-02 19:30:00+00:00,19,137,120,4125.9,4127.9,4124.7,4126.8,2026-07-02,424,5.206293706293722,0.19457013574660634,2.375690607734878,0.618784530386749,ny,0.00024841532104652713,1.0
2026-07-02 19:35:00+00:00,19,145,121,4126.6,4126.8,4124.4,4126.0,2026-07-02,443,8.09090909090909,0.31877729257641924,4.319526627219028,0.5147928994082843,ny,0.00022302968864577045,1.0
2026-07-02 19:40:00+00:00,27,110,89,4125.8,4127.2,4125.5,4126.6,2026-07-02,470,10.00349650349651,0.5964125560538116,8.209876543209969,0.5370370370370319,ny,0.00024348670590729383,1.0
2026-07-02 19:45:00+00:00,45,123,106,4126.7,4128.9,4125.7,4128.9,2026-07-02,515,12.489510489510492,0.6958174904942965,11.296296296296424,0.34567901234570536,ny,0.00023077124984474196,2.0
2026-07-02 19:50:00+00:00,146,426,347,4129.0,4136.9,4128.8,4136.9,2026-07-02,661,20.311188811188824,0.7932816537467701,18.95061728395083,0.061728395061729086,ny,0.0002536167077037593,2.0
2026-07-02 19:55:00+00:00,30,404,319,4137.0,4137.1,4132.8,4134.0,2026-07-02,691,27.23076923076923,0.8072289156626506,20.679012345679244,0.2037037037037172,ny,0.00023754662586108872,2.0
2026-07-02 20:00:00+00:00,-95,548,348,4134.2,4134.5,4129.4,4133.3,2026-07-02,596,28.83566433566434,0.45454545454545453,14.24050632911376,0.2341772151898592,ny,0.00026624359219201845,0.0
2026-07-02 20:05:00+00:00,-24,191,110,4133.4,4135.8,4133.0,4134.8,2026-07-02,572,29.034965034965033,0.3575757575757576,11.202531645569492,0.44936708860761276,ny,0.00027994180926978483,1.0
2026-07-02 20:10:00+00:00,-49,103,57,4134.6,4134.6,4132.7,4133.0,2026-07-02,523,24.7937062937063,0.3048543689320388,9.93670886075938,0.4936708860759552,ny,0.0002619340742783062,1.0
2026-07-02 20:15:00+00:00,65,135,83,4132.9,4135.2,4132.2,4135.2,2026-07-02,588,21.454545454545457,0.4094903339191564,14.746835443037805,0.8354430379746625,ny,0.000264282693571555,1.0
2026-07-02 20:20:00+00:00,-8,349,172,4135.1,4138.3,4135.1,4136.4,2026-07-02,580,16.587412587412604,0.38028169014084506,12.705882352941176,0.6176470588235294,ny,0.0002695934409900503,1.0
2026-07-02 20:25:00+00:00,15,80,56,4136.6,4137.4,4136.2,4136.7,2026-07-02,595,12.65034965034965,0.3505535055350554,13.669064748200903,0.712230215827284,ny,0.0002556702029875272,1.0
2026-07-02 20:30:00+00:00,16,79,46,4136.5,4138.0,4136.4,4136.4,2026-07-02,611,8.863636363636369,0.3469387755102041,13.453237410071415,0.7482014388488654,ny,0.00021914490483703153,1.0
2026-07-02 20:35:00+00:00,29,106,56,4136.5,4136.9,4134.8,4135.1,2026-07-02,640,5.748251748251779,0.3588342440801457,15.390624999999782,0.6640624999999906,ny,0.00019647182711803344,1.0
2026-07-02 20:40:00+00:00,7,75,42,4134.3,4135.7,4134.0,4134.2,2026-07-02,647,2.751748251748263,0.33459357277882795,14.047619047618642,0.4206349206349229,ny,0.00020912426546337945,0.0
2026-07-02 20:45:00+00:00,38,116,54,4133.8,4134.1,4132.5,4132.9,2026-07-02,685,2.024475524475549,0.32567049808429116,17.894736842105264,0.42105263157894735,ny,0.0002219810803448277,0.0
2026-07-02 20:50:00+00:00,23,113,74,4132.6,4134.9,4131.8,4134.5,2026-07-02,708,7.629370629370629,0.11779448621553884,5.28089887640417,0.05617977528089543,ny,0.00017184666795370737,0.0
2026-07-02 20:55:00+00:00,-54,192,95,4134.5,4137.1,4134.5,4135.5,2026-07-02,654,12.192307692307699,0.08747044917257683,4.157303370786262,0.24719101123591947,ny,0.00018657936000129283,0.0
2026-07-02 22:00:00+00:00,3,121,95,4138.0,4139.5,4137.2,4138.4,2026-07-03,3,-12.34265734265732,0.18429003021148035,7.922077922078109,0.4675324675324077,asia,,
2026-07-02 22:05:00+00:00,18,68,54,4138.0,4140.6,4137.2,4140.4,2026-07-03,21,-33.129370629370584,0.3169230769230769,11.704545454545213,0.8409090909090322,asia,0.00037569054633205775,1.0
2026-07-02 22:10:00+00:00,-12,55,45,4140.4,4141.1,4137.3,4137.8,2026-07-03,9,-52.75174825174819,0.4861111111111111,15.053763440859921,0.27956989247315195,asia,0.00032004711012397955,0.0
2026-07-02 22:15:00+00:00,-13,49,43,4137.7,4138.0,4136.2,4137.6,2026-07-03,-4,-66.32517482517478,0.2627118644067797,6.666666666666536,0.12903225806459184,asia,0.00030656082683138867,0.0
2026-07-02 22:20:00+00:00,-25,77,65,4137.2,4138.0,4135.7,4136.2,2026-07-03,-29,-77.08391608391604,0.17786561264822134,4.83870967741926,0.053763440860214,asia,0.00026806603102484054,0.0
2026-07-02 22:25:00+00:00,-25,150,117,4136.2,4137.0,4135.1,4137.0,2026-07-03,-54,-83.86363636363633,0.019011406844106463,0.5376344086021401,0.06451612903229592,asia,0.00025239259122321507,0.0
2026-07-02 22:30:00+00:00,-10,53,46,4136.8,4138.1,4136.1,4138.1,2026-07-03,-64,-85.76223776223775,0.08171206225680934,2.258064516128988,0.32258064516128404,asia,0.0001924270214508243,0.0
2026-07-02 22:35:00+00:00,-9,25,23,4138.7,4138.8,4137.2,4137.3,2026-07-03,-73,-81.96853146853145,0.2489451476793249,6.344086021505253,0.33333333333336596,asia,0.0001900113155543661,0.0
2026-07-02 22:40:00+00:00,-9,35,29,4137.3,4137.3,4135.1,4135.9,2026-07-03,-82,-73.2167832167832,0.3138075313807531,8.0645161290321,0.32258064516128404,asia,0.0001587972573671043,0.0
2026-07-02 22:45:00+00:00,13,25,20,4136.0,4137.0,4135.5,4136.5,2026-07-03,-69,-57.13986013986014,0.4672897196261682,10.7526881720428,0.215053763440856,asia,0.00013397044986299098,0.0
2026-07-02 22:50:00+00:00,1,31,27,4136.3,4136.4,4135.4,4136.1,2026-07-03,-68,-34.706293706293714,0.6354166666666666,18.484848484847465,0.09090909090914102,asia,0.00014001437031131516,2.0
2026-07-02 22:55:00+00:00,10,124,101,4136.2,4138.9,4136.2,4137.1,2026-07-03,-58,-8.916083916083913,0.3918918918918919,9.666666666666666,0.2166666666665454,asia,0.00016383828066477335,0.0
2026-07-02 23:00:00+00:00,-3,37,35,4137.2,4139.2,4137.2,4137.7,2026-07-03,-61,-7.8531468531468525,0.43243243243243246,10.666666666666666,0.4499999999999697,asia,0.00016712460126730997,0.0
2026-07-02 23:05:00+00:00,21,101,73,4137.9,4139.8,4136.9,4139.3,2026-07-03,-40,-4.7167832167832175,0.40397350993377484,10.166666666666666,0.25,asia,0.00017227979073450786,0.0
2026-07-02 23:10:00+00:00,-11,37,31,4139.5,4139.7,4137.8,4138.2,2026-07-03,-51,-2.1223776223776256,0.4,12.765957446809004,0.12765957446797394,asia,0.00017664982025974044,0.0
2026-07-02 23:15:00+00:00,-13,153,93,4137.6,4140.4,4137.0,4137.8,2026-07-03,-64,-0.19930069930070227,0.4,11.320754716982686,0.30188679245294026,asia,0.0001736444705250251,0.0
2026-07-02 23:20:00+00:00,3,79,58,4138.0,4140.0,4137.3,4139.7,2026-07-03,-61,1.122377622377622,0.25,6.037735849057433,0.5094339622641866,asia,0.0001947099595488452,1.0
2026-07-02 23:25:00+00:00,18,134,97,4139.8,4142.7,4139.8,4142.3,2026-07-03,-43,2.223776223776221,0.09090909090909091,1.4473684210527356,0.5526315789473841,asia,0.000198727426383895,1.0
2026-07-02 23:30:00+00:00,116,422,291,4142.1,4149.1,4138.8,4138.8,2026-07-03,73,7.255244755244748,0.6035242290748899,9.785714285714286,0.10714285714285714,asia,0.00020206716235682392,0.0
2026-07-02 23:35:00+00:00,-129,225,178,4139.8,4140.3,4134.2,4135.7,2026-07-03,-56,5.958041958041953,0.04899135446685879,1.1409395973153944,0.013422818791933609,asia,0.00023501532088427327,0.0
2026-07-02 23:40:00+00:00,-21,339,264,4135.6,4139.5,4133.8,4137.6,2026-07-03,-77,3.3251748251748237,0.013927576601671309,0.32679738562091115,0.07189542483662423,asia,0.0002926723017429992,0.0
2026-07-02 23:45:00+00:00,-3,118,104,4137.9,4143.2,4137.6,4143.0,2026-07-03,-80,1.1328671328671327,0.03151862464183381,0.7189542483660045,0.4509803921568336,asia,0.00040593095603105227,1.0
2026-07-02 23:50:00+00:00,-27,266,198,4143.3,4143.8,4137.0,4141.4,2026-07-03,-107,-1.9755244755244765,0.104,2.549019607843107,0.281045751633936,asia,0.0004044243974224017,0.0
2026-07-02 23:55:00+00:00,-78,423,333,4141.1,4144.6,4138.0,4139.2,2026-07-03,-185,-7.356643356643354,0.2866817155756208,8.300653594771143,0.09803921568627334,asia,0.0004309510384569159,0.0
2026-07-03 00:00:00+00:00,22,382,299,4139.0,4145.5,4135.9,4144.6,2026-07-03,-163,-11.139860139860136,0.22077922077922077,6.666666666666587,0.3464052287581777,asia,0.0004481834217479704,0.0
2026-07-03 00:05:00+00:00,-117,291,227,4145.4,4145.4,4137.9,4141.6,2026-07-03,-280,-17.75524475524475,0.43010752688172044,15.686274509803734,0.22222222222225524,asia,0.0004971739085242222,0.0
2026-07-03 00:10:00+00:00,130,281,189,4141.8,4150.6,4139.8,4147.5,2026-07-03,-150,-18.19230769230769,0.14623338257016247,5.892857142857079,0.5773809523809353,asia,0.0004753104095345613,1.0
2026-07-03 00:15:00+00:00,-11,201,165,4147.5,4149.3,4144.8,4148.6,2026-07-03,-161,-18.951048951048946,0.1437037037037037,5.7738095238094616,0.5297619047619315,asia,0.0004891594231939139,1.0
2026-07-03 00:20:00+00:00,2,471,281,4148.7,4153.9,4148.4,4151.5,2026-07-03,-159,-18.818181818181817,0.14540059347181009,4.8756218905473965,0.457711442786073,asia,0.0004899913075312747,1.0
2026-07-03 00:25:00+00:00,26,136,109,4151.4,4154.0,4149.7,4150.1,2026-07-03,-133,-16.181818181818183,0.13196480938416422,4.455445544554496,0.5594059405940734,asia,0.00047304617747434064,1.0
2026-07-03 00:30:00+00:00,-21,159,122,4150.3,4151.3,4145.9,4147.5,2026-07-03,-154,-8.451048951048955,0.38671209540034074,11.237623762376339,0.5841584158415984,asia,0.0004679133323740083,1.0
2026-07-03 00:35:00+00:00,7,123,100,4147.5,4152.5,4147.0,4150.3,2026-07-03,-147,-4.727272727272738,0.1956989247311828,4.504950495049545,0.6287128712871254,asia,0.0004144119199430968,1.0
2026-07-03 00:40:00+00:00,-47,115,78,4150.3,4151.8,4146.8,4149.5,2026-07-03,-194,-3.1293706293706345,0.23828920570264767,6.464088397789926,0.35911602209944027,asia,0.0003994683074020891,0.0
2026-07-03 00:45:00+00:00,75,149,101,4148.5,4154.0,4147.5,4153.8,2026-07-03,-119,2.0349650349650257,0.06927175843694494,2.1546961325966416,0.6850828729281931,asia,0.00031294478249622673,1.0
2026-07-03 00:50:00+00:00,157,507,356,4154.0,4161.1,4152.9,4159.8,2026-07-03,38,12.283216783216773,0.20923520923520925,5.753968253968088,0.8174603174603083,asia,0.0003197002602389669,1.0
2026-07-03 00:55:00+00:00,-70,449,330,4159.9,4164.0,4159.7,4160.0,2026-07-03,-32,15.279720279720264,0.22335766423357664,5.444839857651175,0.5480427046263144,asia,0.0004154696479421854,1.0
2026-07-03 01:00:00+00:00,193,953,703,4159.8,4174.5,4159.5,4174.5,2026-07-03,161,25.629370629370623,0.37850467289719625,8.852459016393354,0.8989071038251177,asia,0.00042357262622849234,1.0
2026-07-03 01:05:00+00:00,156,1026,733,4173.9,4188.9,4171.9,4185.1,2026-07-03,317,34.395104895104886,0.6670391061452514,12.158859470468567,0.7657841140529691,asia,0.0005392206740455395,1.0
2026-07-03 01:10:00+00:00,-65,1010,667,4185.1,4192.0,4179.9,4188.7,2026-07-03,252,42.39510489510487,0.4843373493975904,8.516949152542406,0.8495762711864324,asia,0.0006161483153011871,1.0
2026-07-03 01:15:00+00:00,26,573,435,4188.7,4194.0,4186.1,4190.6,2026-07-03,278,48.08391608391605,0.5195266272189349,9.126819126819058,0.8128898128898143,asia,0.0006567667997902013,1.0
2026-07-03 01:20:00+00:00,300,1157,785,4191.5,4206.7,4191.2,4204.2,2026-07-03,578,62.332167832167805,0.6447944006999126,12.121710526315754,0.8898026315789357,asia,0.0007295273800804918,1.0
2026-07-03 01:25:00+00:00,-28,920,601,4204.2,4205.4,4198.4,4199.8,2026-07-03,550,71.53146853146852,0.5965065502183406,11.233552631578913,0.8601973684210531,asia,0.0007845261096726289,1.0
2026-07-03 01:30:00+00:00,-62,881,605,4199.7,4206.0,4194.8,4205.2,2026-07-03,488,72.6153846153846,0.5413153456998314,10.717863105175358,0.9165275459098492,asia,0.0008144368826378043,1.0
2026-07-03 01:35:00+00:00,-107,585,424,4205.1,4208.3,4196.9,4197.0,2026-07-03,381,65.41258741258738,0.4105754276827372,8.585365853658537,0.7723577235772358,asia,0.0007505081320097333,1.0
2026-07-03 01:40:00+00:00,-117,483,336,4197.5,4197.5,4191.2,4192.2,2026-07-03,264,47.88111888111887,0.33775811209439527,7.532894736842083,0.6315789473684131,asia,0.0007381646476012229,1.0
2026-07-03 01:45:00+00:00,64,294,225,4192.2,4195.4,4188.7,4193.4,2026-07-03,328,33.01748251748251,0.33234200743494424,8.068592057761654,0.6064981949458326,asia,0.0006737715521203181,1.0
2026-07-03 01:50:00+00:00,-101,382,237,4193.4,4194.0,4187.8,4192.3,2026-07-03,227,18.279720279720298,0.1466252909231963,3.8729508196721167,0.6618852459016406,asia,0.0005930036340028235,1.0
2026-07-03 01:55:00+00:00,48,412,309,4192.0,4196.6,4191.5,4194.9,2026-07-03,275,0.8846153846154028,0.24230465666929754,6.2909836065573534,0.4180327868852369,asia,0.00048438787197109724,1.0
2026-07-03 02:00:00+00:00,-24,228,187,4194.5,4196.8,4189.6,4192.1,2026-07-03,251,-10.80769230769229,0.08196721311475409,2.4725274725274353,0.19230769230768943,asia,0.00039912912844359524,0.0
2026-07-03 02:05:00+00:00,4,100,85,4191.7,4194.5,4191.0,4192.0,2026-07-03,255,-15.884615384615362,0.06553911205073996,2.183098591549254,0.11619718309859572,asia,0.00040267997572798303,0.0
2026-07-03 02:10:00+00:00,-28,136,108,4192.8,4194.4,4191.5,4192.6,2026-07-03,227,-24.55944055944052,0.027502750275027504,1.1261261261261353,0.09009009009009082,asia,0.00035833939433226134,0.0
2026-07-03 02:15:00+00:00,-38,129,91,4192.2,4194.3,4189.3,4189.4,2026-07-03,189,-33.339160839160826,0.09663409337676439,4.341463414634147,0.721951219512204,asia,0.0003286045790617938,1.0
2026-07-03 02:20:00+00:00,22,115,88,4190.0,4193.7,4190.0,4191.4,2026-07-03,211,-27.013986013986003,0.5707620528771384,17.902439024390244,0.40975609756100223,asia,0.0003130164684555938,2.0
2026-07-03 02:25:00+00:00,6,183,122,4191.0,4192.5,4189.6,4191.9,2026-07-03,217,-19.164335664335656,0.5362318840579711,16.24390243902439,0.648780487804887,asia,0.0002790084158134127,2.0
2026-07-03 02:30:00+00:00,0,313,227,4192.0,4196.0,4190.9,4193.4,2026-07-03,217,-11.804195804195803,0.4847942754919499,13.21951219512195,0.17560975609757873,asia,0.0002895181933408677,0.0
2026-07-03 02:35:00+00:00,-7,401,285,4193.6,4199.8,4192.5,4199.0,2026-07-03,210,-7.68181818181817,0.37254901960784315,14.25,0.5666666666666819,asia,0.00026643050417363276,1.0
2026-07-03 02:40:00+00:00,-27,316,203,4199.3,4199.9,4194.6,4196.5,2026-07-03,183,-8.720279720279718,0.21951219512195122,6.69421487603336,0.25619834710747963,asia,0.00033534013774048004,0.0
2026-07-03 02:45:00+00:00,-58,235,169,4196.8,4197.1,4192.0,4193.2,2026-07-03,125,-8.513986013985999,0.559228650137741,16.77685950413299,0.07438016528922949,asia,0.00037052559240231424,0.0
2026-07-03 02:50:00+00:00,10,376,298,4193.4,4199.0,4192.0,4196.6,2026-07-03,135,-11.094405594405591,0.3382352941176471,8.679245283019315,0.16037735849064294,asia,0.00034811494805886845,0.0
2026-07-03 02:55:00+00:00,15,241,186,4196.8,4199.7,4195.2,4196.8,2026-07-03,150,-10.27272727272727,0.5230125523012552,11.792452830189287,0.4433962264151,asia,0.0003774291206537824,1.0
2026-07-03 03:00:00+00:00,0,276,203,4196.8,4197.5,4192.8,4195.1,2026-07-03,150,-9.667832167832158,0.4697674418604651,9.528301886792944,0.29245283018872864,asia,0.00038675611096676636,0.0
2026-07-03 03:05:00+00:00,-22,130,94,4194.7,4196.1,4193.5,4194.4,2026-07-03,128,-9.020979020979013,0.5450643776824035,11.981132075472315,0.16981132075465707,asia,0.00039535544842310904,0.0
2026-07-03 03:10:00+00:00,53,134,80,4195.3,4196.9,4194.9,4195.7,2026-07-03,181,-6.720279720279711,0.17829457364341086,4.339622641509657,0.5943396226415572,asia,0.00033109561892039524,1.0
2026-07-03 03:15:00+00:00,-24,99,69,4196.2,4196.6,4194.5,4195.0,2026-07-03,157,-6.748251748251744,0.13114754098360656,3.1067961165050737,0.34951456310685614,asia,0.0002992444175334265,0.0
2026-07-03 03:20:00+00:00,-45,172,116,4194.5,4196.3,4192.4,4193.3,2026-07-03,112,-7.28321678321678,0.3707865168539326,9.611650485437572,0.13592233009714996,asia,0.0002848706869123083,0.0
2026-07-03 03:25:00+00:00,19,86,63,4193.0,4195.8,4192.9,4194.5,2026-07-03,131,-6.122377622377617,0.30714285714285716,9.555555555555555,0.12222222222226264,asia,0.00024103424334122648,0.0
2026-07-03 03:30:00+00:00,-14,197,147,4194.9,4196.0,4192.5,4194.8,2026-07-03,117,-4.898601398601392,0.3401360544217687,12.658227848101848,0.5316455696202547,asia,0.00023039296665981139,1.0
2026-07-03 03:35:00+00:00,-67,219,149,4195.0,4195.6,4192.2,4193.4,2026-07-03,50,-5.870629370629365,0.4519774011299435,20.253164556962957,0.39240506329120334,asia,0.00019582949099319715,2.0
2026-07-03 03:40:00+00:00,-59,300,213,4193.3,4195.2,4190.2,4190.6,2026-07-03,-9,-9.220279720279711,0.49740932642487046,20.210526315789473,0.27368421052625835,asia,0.0001933691768855937,2.0
2026-07-03 03:45:00+00:00,4,176,150,4190.5,4192.4,4189.3,4189.5,2026-07-03,-5,-13.709790209790203,0.39156626506024095,12.500000000000437,0.6826923076923666,asia,0.00024626891306130273,1.0
2026-07-03 03:50:00+00:00,1,99,78,4189.5,4190.9,4189.1,4189.5,2026-07-03,-4,-16.797202797202793,0.43034055727554177,13.113207547170486,0.6886792452830715,asia,0.0002679902273070988,1.0
2026-07-03 03:55:00+00:00,20,192,123,4189.6,4189.8,4188.3,4189.0,2026-07-03,16,-17.46153846153845,0.40853658536585363,14.565217391304635,0.6630434782609222,asia,0.0002591820708442022,1.0
2026-07-03 04:00:00+00:00,-32,239,181,4189.0,4189.5,4185.7,4187.3,2026-07-03,-16,-18.41958041958041,0.46111111111111114,14.821428571428813,0.633928571428533,asia,0.00024086534283138876,1.0
2026-07-03 04:05:00+00:00,56,113,91,4187.3,4191.2,4187.1,4191.2,2026-07-03,40,-17.06293706293705,0.2233502538071066,7.857142857142985,0.4017857142857208,asia,0.00022407792817372653,0.0
2026-07-03 04:10:00+00:00,-29,95,70,4190.8,4192.0,4190.4,4190.7,2026-07-03,11,-13.797202797202791,0.4594594594594595,15.596330275228578,0.3944954128440336,asia,0.00024385672640453318,2.0
2026-07-03 04:15:00+00:00,6,187,128,4190.5,4194.4,4189.5,4194.4,2026-07-03,17,-10.202797202797198,0.3977272727272727,13.207547169810868,0.10377358490560533,asia,0.0001824814606663804,0.0
2026-07-03 04:20:00+00:00,11,149,124,4194.2,4196.0,4191.5,4191.5,2026-07-03,28,-7.251748251748251,0.2641509433962264,8.155339805825099,0.29126213592232497,asia,0.00020267133164058178,0.0
2026-07-03 04:25:00+00:00,-6,65,55,4191.4,4192.7,4190.9,4191.4,2026-07-03,22,-3.080419580419582,0.35737704918032787,10.582524271844473,0.3300970873786879,asia,0.00023724546912794615,0.0
2026-07-03 04:30:00+00:00,82,272,139,4191.5,4191.5,4188.6,4190.2,2026-07-03,104,4.370629370629367,0.03485254691689008,1.2621359223300748,0.3106796116504623,asia,0.0002435983838127304,0.0
2026-07-03 04:35:00+00:00,-7,67,48,4189.4,4190.4,4187.8,4189.1,2026-07-03,97,8.597902097902095,0.1501597444089457,4.563106796116425,0.14563106796116249,asia,0.00024069650191503258,0.0
2026-07-03 04:40:00+00:00,22,42,30,4189.5,4191.0,4189.0,4190.1,2026-07-03,119,10.660839160839158,0.463768115942029,12.427184466019199,0.05825242718450031,asia,0.00022653645963684082,0.0
2026-07-03 04:45:00+00:00,4,63,37,4190.2,4191.0,4189.1,4189.1,2026-07-03,123,12.164335664335661,0.463768115942029,12.427184466019199,0.03883495145627467,asia,0.0002344222938488182,0.0
2026-07-03 04:50:00+00:00,0,97,64,4189.0,4189.1,4187.3,4188.0,2026-07-03,123,12.818181818181813,0.4618181818181818,12.330097087378423,0.09708737864077499,asia,0.0001836190753225888,0.0
2026-07-03 04:55:00+00:00,16,80,66,4187.5,4191.5,4187.5,4191.3,2026-07-03,139,14.108391608391607,0.45387453874538747,11.941747572815324,0.38834951456309996,asia,0.0001611334577430692,0.0
2026-07-03 05:00:00+00:00,-10,180,117,4191.1,4193.7,4189.5,4193.3,2026-07-03,129,12.699300699300693,0.5823293172690763,16.29213483146134,0.2359550561798258,asia,0.00016480554870159465,2.0
2026-07-03 05:05:00+00:00,-21,99,67,4193.9,4193.9,4191.4,4191.4,2026-07-03,108,12.013986013986012,0.3177570093457944,7.816091954023152,0.0804597701149233,asia,0.00021155994861917973,0.0
2026-07-03 05:10:00+00:00,-21,58,43,4191.4,4191.6,4190.3,4191.4,2026-07-03,87,8.727272727272728,0.36893203883495146,8.735632183908228,0.34482758620690374,asia,0.00021917858097802014,0.0
2026-07-03 05:15:00+00:00,25,121,95,4191.2,4191.8,4188.9,4191.4,2026-07-03,112,6.143356643356648,0.4222222222222222,10.919540229885285,0.011494252873605275,asia,0.00021585958430291445,0.0
2026-07-03 05:20:00+00:00,-14,138,105,4191.4,4191.4,4185.5,4187.0,2026-07-03,98,2.856643356643359,0.30701754385964913,8.333333333333695,0.5238095238095032,asia,0.0002486763192064134,1.0
2026-07-03 05:25:00+00:00,25,107,87,4187.1,4189.5,4186.4,4188.7,2026-07-03,123,-0.23076923076922407,0.4089068825910931,12.023809523810044,0.1785714285714363,asia,0.0002634781095875376,0.0
2026-07-03 05:30:00+00:00,7,370,301,4188.6,4194.5,4187.0,4191.2,2026-07-03,130,-0.02797202797202449,0.1511627906976744,2.888888888888889,0.2333333333332727,asia,0.0003083158861929726,0.0
2026-07-03 05:35:00+00:00,-21,132,97,4190.8,4192.1,4186.6,4186.6,2026-07-03,109,-1.1328671328671316,0.06451612903225806,1.3333333333333333,0.3888888888888889,asia,0.00028175270967642485,0.0
2026-07-03 05:40:00+00:00,1,108,87,4187.0,4188.6,4185.7,4187.4,2026-07-03,110,-1.2832167832167771,0.05454545454545454,1.0,0.18888888888896974,asia,0.00032104980576967674,0.0
2026-07-03 05:45:00+00:00,-78,277,197,4187.6,4188.9,4181.7,4183.8,2026-07-03,32,-4.188811188811181,0.3807531380753138,7.109374999999899,0.3281249999999811,asia,0.0003273568099177509,0.0
2026-07-03 05:50:00+00:00,-29,206,131,4183.9,4186.1,4183.1,4183.9,2026-07-03,3,-7.573426573426569,0.44776119402985076,9.374999999999867,0.5781250000000344,asia,0.0003458954756721189,1.0
2026-07-03 05:55:00+00:00,33,111,88,4184.0,4184.5,4182.9,4183.8,2026-07-03,36,-8.122377622377616,0.36140350877192984,8.046874999999886,0.7421874999999895,asia,0.0003469285058137645,1.0
2026-07-03 06:00:00+00:00,63,701,474,4183.9,4184.4,4177.2,4177.4,2026-07-03,99,-5.98251748251748,0.08875739644970414,1.7341040462427564,0.8092485549132863,asia,0.0002930399618718502,1.0
2026-07-03 06:05:00+00:00,81,560,436,4177.2,4183.7,4177.0,4182.9,2026-07-03,180,-1.47202797202797,0.18090452261306533,4.114285714285714,0.4857142857142857,asia,0.0003562301983155254,1.0
2026-07-03 06:10:00+00:00,-121,483,375,4183.0,4183.0,4175.0,4175.2,2026-07-03,59,-3.07342657342657,0.05622489959839357,1.435897435897436,0.8307692307692215,asia,0.00034735818632859484,1.0
2026-07-03 06:15:00+00:00,-36,551,405,4175.2,4179.0,4173.6,4178.5,2026-07-03,23,-4.727272727272724,0.17485265225933203,4.258373205741701,0.4066985645933085,asia,0.00035808131503505127,0.0
2026-07-03 06:20:00+00:00,3,234,163,4178.8,4180.1,4175.7,4177.2,2026-07-03,26,-6.279720279720277,0.14457831325301204,3.444976076555084,0.5502392344497703,asia,0.0003388682458714215,1.0
2026-07-03 06:25:00+00:00,0,143,106,4177.3,4179.3,4175.8,4177.9,2026-07-03,26,-6.192307692307689,0.20507399577167018,4.641148325358932,0.6363636363636561,asia,0.0003483284732041027,1.0
2026-07-03 06:30:00+00:00,42,312,244,4177.9,4184.1,4177.5,4182.4,2026-07-03,68,-3.493006993006993,0.1220472440944882,3.3513513513513513,0.22702702702706637,asia,0.00035408171670334794,0.0
2026-07-03 06:35:00+00:00,-30,262,207,4182.6,4186.5,4181.4,4183.2,2026-07-03,38,-2.468531468531468,0.13733075435203096,4.640522875817214,0.2745098039215698,asia,0.00030190749102798734,0.0
