timestamp,delta,volume,trades,open,high,low,close,session,cvd,cvd_slope,cvd_persistence,price_efficiency,session_phase,realized_vol,regime
2026-07-01 04:30:00+00:00,-7,265,188,3990.1,3993.5,3990.1,3990.6,2026-07-01,867,21.45454545454549,0.8317152103559871,0.43373493975901567,asia,0.00020856485126507102,0.0
2026-07-01 04:35:00+00:00,-51,235,161,3990.4,3991.1,3987.0,3987.4,2026-07-01,816,17.31118881118878,0.5457227138643068,0.3373493975903212,asia,0.00019864549731267385,0.0
2026-07-01 04:40:00+00:00,47,153,105,3987.1,3987.7,3985.3,3987.7,2026-07-01,863,14.545454545454588,0.5803814713896458,0.31395348837212805,asia,0.0002019748167453665,0.0
2026-07-01 04:45:00+00:00,153,348,241,3987.5,3993.0,3987.1,3992.6,2026-07-01,1016,19.174825174825187,0.6607929515418502,0.2558139534883537,asia,0.00019907336442962338,0.0
2026-07-01 04:50:00+00:00,40,253,186,3992.4,3994.2,3991.6,3993.0,2026-07-01,1056,23.517482517482527,0.6844262295081968,0.03370786516856114,asia,0.00022424698991305706,0.0
2026-07-01 04:55:00+00:00,-26,373,278,3993.7,3995.4,3989.2,3989.2,2026-07-01,1030,26.20629370629371,0.5681341719077568,0.05940594059405094,asia,0.0002609054322834316,0.0
2026-07-01 05:00:00+00:00,-9,197,151,3989.1,3989.6,3984.8,3986.4,2026-07-01,1021,25.790209790209794,0.6017130620985011,0.17924528301887804,asia,0.0002921049801026646,0.0
2026-07-01 05:05:00+00:00,24,156,120,3986.1,3987.7,3985.3,3986.0,2026-07-01,1045,24.741258741258765,0.6141078838174274,0.28301886792453074,asia,0.00028764645808252646,0.0
2026-07-01 05:10:00+00:00,-20,305,239,3985.8,3985.8,3982.3,3984.8,2026-07-01,1025,23.71678321678324,0.48519362186788156,0.3053435114503838,asia,0.0002836097102730039,0.0
2026-07-01 05:15:00+00:00,-12,228,177,3984.5,3985.5,3982.6,3984.7,2026-07-01,1013,21.468531468531513,0.42528735632183906,0.3740458015267271,asia,0.00029010867956139345,0.0
2026-07-01 05:20:00+00:00,30,160,126,3984.7,3988.0,3984.7,3987.5,2026-07-01,1043,19.353146853146885,0.4553376906318083,0.19847328244274254,asia,0.0002775538446633037,2.0
2026-07-01 05:25:00+00:00,-3,161,117,3987.6,3987.6,3985.5,3986.1,2026-07-01,1040,17.47902097902103,0.3933649289099526,0.3435114503816818,asia,0.0002516227713747769,2.0
2026-07-01 05:30:00+00:00,34,308,252,3986.4,3991.7,3983.3,3989.0,2026-07-01,1074,15.433566433566478,0.4610244988864143,0.12213740458014657,asia,0.00022910410538524363,2.0
2026-07-01 05:35:00+00:00,33,243,184,3990.0,3990.9,3986.3,3988.4,2026-07-01,1107,10.891608391608447,0.6751740139211136,0.05343511450383799,asia,0.0002563255439057935,2.0
2026-07-01 05:40:00+00:00,64,332,269,3988.0,3988.3,3984.7,3987.6,2026-07-01,1171,8.912587412587454,0.6875,0.38167938931297973,asia,0.00030503026826757935,2.0
2026-07-01 05:45:00+00:00,-39,203,154,3986.4,3989.3,3986.3,3988.1,2026-07-01,1132,10.23426573426577,0.3473053892215569,0.3740458015267271,asia,0.0003092846296112837,2.0
2026-07-01 05:50:00+00:00,-26,176,131,3987.8,3990.6,3986.5,3987.5,2026-07-01,1106,11.56293706293709,0.15625,0.12977099236639922,asia,0.000326189901974595,2.0
2026-07-01 05:55:00+00:00,37,281,230,3987.7,3992.0,3986.5,3986.6,2026-07-01,1143,12.783216783216782,0.3413897280966767,0.020618556701012564,asia,0.00033020798529641635,2.0
2026-07-01 06:00:00+00:00,-23,375,316,3986.6,3990.3,3985.9,3987.8,2026-07-01,1120,11.919580419580464,0.28695652173913044,0.1855670103093006,asia,0.0003627803939892015,2.0
2026-07-01 06:05:00+00:00,-295,1077,714,3987.7,3988.7,3977.2,3979.2,2026-07-01,825,0.10839160839160877,0.35714285714285715,0.37837837837839833,asia,0.0004121131390953818,2.0
2026-07-01 06:10:00+00:00,-46,527,364,3979.5,3981.7,3976.2,3978.0,2026-07-01,779,-12.842657342657333,0.38317757009345793,0.424050632911376,asia,0.0004082589885978624,2.0
2026-07-01 06:15:00+00:00,-55,519,342,3978.3,3979.4,3975.9,3979.2,2026-07-01,724,-26.734265734265705,0.4218978102189781,0.5155279503105732,asia,0.00041542775049538714,1.0
2026-07-01 06:20:00+00:00,26,562,416,3979.4,3982.6,3978.8,3982.1,2026-07-01,750,-36.24125874125871,0.4302496328928047,0.2484472049689455,asia,0.0004283738792799297,1.0
2026-07-01 06:25:00+00:00,-3,175,137,3981.9,3982.6,3980.0,3980.4,2026-07-01,747,-43.951048951048875,0.4302496328928047,0.5341614906832272,asia,0.0004258010159816918,1.0
2026-07-01 06:30:00+00:00,-99,393,274,3980.6,3981.3,3976.2,3978.0,2026-07-01,648,-51.874125874125795,0.5710455764075067,0.645962732919264,asia,0.0003952001487071079,1.0
2026-07-01 06:35:00+00:00,61,292,224,3977.8,3981.0,3977.0,3980.4,2026-07-01,709,-52.97202797202795,0.5142118863049095,0.4472049689440906,asia,0.000320175174736288,1.0
2026-07-01 06:40:00+00:00,80,693,472,3980.6,3986.6,3980.4,3984.7,2026-07-01,789,-45.30069930069926,0.4835443037974684,0.21118012422360932,asia,0.00027330321633596186,1.0
2026-07-01 06:45:00+00:00,-17,545,367,3984.8,3986.0,3981.8,3982.9,2026-07-01,772,-37.38461538461533,0.46875,0.2857142857142817,asia,0.00026019000898024557,1.0
2026-07-01 06:50:00+00:00,26,265,189,3983.0,3986.6,3982.3,3986.0,2026-07-01,798,-27.132867132867112,0.4010416666666667,0.037267080745336176,asia,0.00023013726593812595,2.0
2026-07-01 06:55:00+00:00,5,236,190,3986.2,3986.2,3983.8,3985.0,2026-07-01,803,-12.85314685314684,0.46195652173913043,0.19444444444445586,asia,0.00024237798575065455,2.0
2026-07-01 07:00:00+00:00,-20,568,395,3985.0,3986.7,3978.5,3979.3,2026-07-01,783,1.989510489510509,0.4597544338335607,0.007812500000028588,london,0.0002515374549541508,2.0
2026-07-01 07:05:00+00:00,32,792,554,3979.1,3979.4,3973.3,3977.4,2026-07-01,815,7.0104895104895215,0.02127659574468085,0.0447761194029795,london,0.0002897474140342575,2.0
2026-07-01 07:10:00+00:00,-4,345,258,3977.0,3977.4,3973.5,3974.5,2026-07-01,811,9.856643356643366,0.07476635514018691,0.3507462686567124,london,0.0003482201857950162,2.0
2026-07-01 07:15:00+00:00,227,811,598,3974.1,3983.8,3973.0,3983.2,2026-07-01,1038,18.709790209790228,0.5233333333333333,0.08029197080291414,london,0.0003544855567115302,2.0
2026-07-01 07:20:00+00:00,-11,382,280,3982.8,3984.9,3980.2,3980.5,2026-07-01,1027,26.125874125874127,0.4735042735042735,0.007299270072986159,london,0.00041637808121509066,2.0
2026-07-01 07:25:00+00:00,-46,547,362,3980.5,3984.0,3976.9,3977.3,2026-07-01,981,29.69930069930073,0.37261146496815284,0.051094890510936304,london,0.0004014051118730685,2.0
2026-07-01 07:30:00+00:00,84,895,709,3977.4,3978.1,3973.6,3975.9,2026-07-01,1065,30.367132867132856,0.6802610114192496,0.3284671532846759,london,0.00045773279692889156,0.0
2026-07-01 07:35:00+00:00,33,308,227,3976.4,3982.7,3976.1,3982.2,2026-07-01,1098,32.16083916083918,0.6649572649572649,0.18248175182481993,london,0.0004653956832999263,0.0
2026-07-01 07:40:00+00:00,43,293,206,3982.3,3984.5,3981.3,3984.2,2026-07-01,1141,36.52447552447553,0.6423357664233577,0.09489051094888645,london,0.0004344010551103968,0.0
2026-07-01 07:45:00+00:00,43,831,648,3984.0,3985.9,3982.1,3984.0,2026-07-01,1184,39.30769230769232,0.7177700348432056,0.14598540145985595,london,0.0004236301831801183,0.0
2026-07-01 07:50:00+00:00,78,695,512,3983.9,3988.0,3983.7,3984.0,2026-07-01,1262,43.3916083916084,0.7412140575079872,0.06666666666666667,london,0.0003764419344954131,0.0
2026-07-01 07:55:00+00:00,107,530,353,3984.0,3991.0,3983.8,3988.7,2026-07-01,1369,48.57342657342659,0.7774725274725275,0.522222222222202,london,0.00039064239204928064,0.0
2026-07-01 08:00:00+00:00,-26,328,235,3988.8,3989.3,3983.2,3984.6,2026-07-01,1343,47.88811188811189,0.7629427792915532,0.3999999999999899,london,0.00036606181991591407,0.0
2026-07-01 08:05:00+00:00,-20,203,147,3984.5,3986.0,3982.9,3984.5,2026-07-01,1323,43.97202797202799,0.703601108033241,0.5555555555555556,london,0.000339622693758224,0.0
2026-07-01 08:10:00+00:00,-2,250,180,3984.4,3987.5,3982.5,3987.5,2026-07-01,1321,36.244755244755275,0.7083333333333334,0.238888888888899,london,0.00033288735050818126,0.0
2026-07-01 08:15:00+00:00,39,584,444,3987.5,3996.1,3987.3,3995.9,2026-07-01,1360,36.76923076923079,0.6052631578947368,0.6844444444444485,london,0.0003485490301656489,0.0
2026-07-01 08:20:00+00:00,-30,651,415,3995.6,3997.7,3992.0,3992.3,2026-07-01,1330,33.388111888111915,0.5499092558983666,0.6224066390041517,london,0.00036701158657514494,0.0
2026-07-01 08:25:00+00:00,3,350,249,3992.6,3995.6,3991.8,3992.0,2026-07-01,1333,25.91258741258742,0.6929133858267716,0.6680497925311191,london,0.0003765164766031494,0.0
2026-07-01 08:30:00+00:00,11,226,170,3991.9,3992.8,3989.0,3991.2,2026-07-01,1344,20.216783216783202,0.6413793103448275,0.4166666666666684,london,0.000341738816806738,0.0
2026-07-01 08:35:00+00:00,-9,250,204,3990.9,3990.9,3985.8,3986.4,2026-07-01,1335,13.723776223776271,0.5766423357664233,0.13414634146343424,london,0.00034277384069884934,0.0
2026-07-01 08:40:00+00:00,10,232,193,3986.1,3992.0,3985.6,3990.2,2026-07-01,1345,7.912587412587471,0.5396825396825397,0.3974358974358881,london,0.00035934539978258823,0.0
2026-07-01 08:45:00+00:00,-26,122,101,3990.1,3990.5,3987.7,3988.1,2026-07-01,1319,1.6293706293706436,0.3739612188365651,0.2697368421052604,london,0.00034183882771089496,2.0
2026-07-01 08:50:00+00:00,-8,116,87,3988.4,3990.8,3988.0,3990.4,2026-07-01,1311,-2.360139860139799,0.16838487972508592,0.11184210526317719,london,0.0002996655764399395,2.0
2026-07-01 08:55:00+00:00,-2,311,192,3990.4,3990.8,3984.5,3987.7,2026-07-01,1309,-1.9055944055943324,0.3225806451612903,0.2039473684210491,london,0.00027890998830378547,2.0
2026-07-01 09:00:00+00:00,40,185,136,3987.2,3989.2,3986.0,3988.6,2026-07-01,1349,-0.6748251748251456,0.03,0.2697368421052604,london,0.0003216030619501626,2.0
2026-07-01 09:05:00+00:00,-53,221,147,3988.3,3989.3,3985.9,3986.6,2026-07-01,1296,-2.433566433566379,0.11587982832618025,0.059210526315796166,london,0.0003304675115853835,2.0
2026-07-01 09:10:00+00:00,0,112,79,3987.3,3990.8,3987.3,3989.1,2026-07-01,1296,-4.094405594405539,0.10822510822510822,0.515151515151536,london,0.00033647392676590306,2.0
2026-07-01 09:15:00+00:00,-69,289,229,3989.0,3993.7,3988.9,3991.7,2026-07-01,1227,-6.461538461538443,0.5095785440613027,0.04545454545457364,london,0.0003203280973373412,2.0
2026-07-01 09:20:00+00:00,-46,189,135,3991.7,3992.7,3990.3,3990.6,2026-07-01,1181,-11.031468531468441,0.5379061371841155,0.12612612612613536,london,0.0003335614994792187,2.0
2026-07-01 09:25:00+00:00,-14,120,94,3990.7,3992.3,3990.3,3992.3,2026-07-01,1167,-14.961538461538412,0.5763888888888888,0.11956521739134625,london,0.0003332511150323532,2.0
2026-07-01 09:30:00+00:00,-5,367,247,3991.8,3994.7,3990.8,3993.4,2026-07-01,1162,-17.42307692307691,0.6453900709219859,0.6862745098039338,london,0.0002820040809308973,1.0
2026-07-01 09:35:00+00:00,19,232,132,3993.4,3995.8,3992.8,3995.6,2026-07-01,1181,-18.29020979020978,0.5273972602739726,0.4778761061946906,london,0.00027578651325499697,1.0
2026-07-01 09:40:00+00:00,-6,214,155,3995.6,3995.7,3992.5,3994.7,2026-07-01,1175,-17.856643356643364,0.5902777777777778,0.5840707964601596,london,0.00024162402432051478,1.0
2026-07-01 09:45:00+00:00,98,272,187,3995.1,3999.3,3995.1,3998.8,2026-07-01,1273,-13.64685314685312,0.12777777777777777,0.5675675675675668,london,0.00024621030126543953,2.0
2026-07-01 09:50:00+00:00,-78,348,218,3998.5,3998.7,3996.5,3998.5,2026-07-01,1195,-12.479020979020946,0.26976744186046514,0.729729729729733,london,0.00023242348319299895,2.0
2026-07-01 09:55:00+00:00,-36,253,168,3998.3,3999.3,3996.9,3997.9,2026-07-01,1159,-11.975524475524413,0.3232758620689655,0.6940298507462775,london,0.0002428604697086353,2.0
2026-07-01 10:00:00+00:00,89,407,265,3997.8,4002.9,3997.7,4001.4,2026-07-01,1248,-5.18181818181815,0.1968810916179337,0.8705882352941283,london,0.00020618604279889756,2.0
2026-07-01 10:05:00+00:00,68,286,174,4001.3,4003.5,4000.6,4001.0,2026-07-01,1316,2.524475524475549,0.03787878787878788,0.7345679012345817,london,0.00020501946237109453,2.0
2026-07-01 10:10:00+00:00,-6,324,209,4000.9,4001.3,3996.4,3997.8,2026-07-01,1310,9.860139860139917,0.026217228464419477,0.41780821917810973,london,0.00021325977689793646,2.0
2026-07-01 10:15:00+00:00,-20,264,177,3998.0,3998.4,3995.2,3995.5,2026-07-01,1290,13.192307692307704,0.12989690721649486,0.3712121212121332,london,0.0002177495077070614,2.0
2026-07-01 10:20:00+00:00,27,157,111,3995.6,3998.6,3994.6,3998.6,2026-07-01,1317,15.03146853146856,0.2918454935622318,0.4772727272727132,london,0.00020260663920578694,2.0
2026-07-01 10:25:00+00:00,-2,109,97,3998.6,4000.7,3996.6,4000.5,2026-07-01,1315,15.206293706293746,0.32599118942731276,0.5590551181102371,london,0.00020631217909596644,2.0
2026-07-01 10:30:00+00:00,64,321,230,4000.4,4005.4,4000.1,4004.5,2026-07-01,1379,16.58041958041963,0.42300194931773877,0.6899224806201573,london,0.00025382114071558225,2.0
2026-07-01 10:35:00+00:00,19,427,308,4004.6,4007.6,4002.3,4003.0,2026-07-01,1398,18.03146853146859,0.42300194931773877,0.5496688741722008,london,0.0002550482551029471,2.0
2026-07-01 10:40:00+00:00,11,275,191,4002.9,4003.3,4000.0,4000.4,2026-07-01,1409,18.115384615384674,0.4517374517374517,0.12307692307691608,london,0.0003262427055857252,2.0
2026-07-01 10:45:00+00:00,56,220,134,4000.8,4004.1,4000.2,4004.1,2026-07-01,1465,23.171328671328705,0.40336134453781514,0.4307692307692238,london,0.00032764723390466514,2.0
2026-07-01 10:50:00+00:00,42,260,157,4004.9,4007.7,4004.4,4007.2,2026-07-01,1507,24.954545454545503,0.7090909090909091,0.7099236641221215,london,0.0003375051750759312,0.0
2026-07-01 10:55:00+00:00,4,397,277,4007.3,4012.0,4007.3,4011.9,2026-07-01,1511,23.0734265734266,0.8627450980392157,0.6034482758620658,london,0.0003417897681848035,0.0
2026-07-01 11:00:00+00:00,119,991,684,4011.5,4021.7,4011.3,4020.2,2026-07-01,1630,27.35314685314685,0.8721461187214612,0.7084870848708443,london,0.0003427061827466083,0.0
2026-07-01 11:05:00+00:00,-75,509,360,4020.2,4024.4,4020.0,4024.1,2026-07-01,1555,29.167832167832184,0.5370786516853933,0.8825503355704553,london,0.00035445515912440755,0.0
2026-07-01 11:10:00+00:00,-110,958,719,4024.0,4033.0,4023.7,4029.8,2026-07-01,1445,24.807692307692353,0.2459016393442623,0.8932291666666693,london,0.00028562421432583535,0.0
2026-07-01 11:15:00+00:00,-32,941,626,4029.7,4038.5,4028.7,4036.2,2026-07-01,1413,17.363636363636378,0.2192513368983957,0.8564920273348481,london,0.0002979478700011423,0.0
2026-07-01 11:20:00+00:00,19,745,553,4036.0,4039.7,4032.5,4037.8,2026-07-01,1432,11.017482517482534,0.20795660036166366,0.8654292343387532,london,0.00034657591689310957,0.0
2026-07-01 11:25:00+00:00,-96,734,439,4038.1,4042.6,4035.3,4039.9,2026-07-01,1336,0.08391608391614618,0.03245749613601236,0.8309859154929616,london,0.0004721772404914243,2.0
2026-07-01 11:30:00+00:00,-162,561,418,4040.0,4042.1,4036.9,4038.2,2026-07-01,1174,-14.318181818181783,0.2751677852348993,0.8262910798122041,london,0.0005032507567412319,2.0
2026-07-01 11:35:00+00:00,-25,246,184,4038.3,4040.3,4037.6,4038.3,2026-07-01,1149,-27.384615384615266,0.33155792276964047,0.8896713615023515,london,0.0005103254353213023,1.0
2026-07-01 11:40:00+00:00,-7,555,396,4038.3,4045.8,4037.0,4043.1,2026-07-01,1142,-38.47902097902091,0.357429718875502,0.8552631578947301,london,0.0005003836081392648,1.0
2026-07-01 11:45:00+00:00,-6,501,348,4043.3,4048.6,4042.7,4048.0,2026-07-01,1136,-45.39160839160837,0.4720229555236729,0.923076923076931,london,0.0005694322895412034,1.0
2026-07-01 11:50:00+00:00,-118,640,408,4047.8,4049.4,4043.4,4046.0,2026-07-01,1018,-52.63286713286702,0.6326002587322122,0.8099762470308784,london,0.0005556611571233782,1.0
2026-07-01 11:55:00+00:00,-22,482,382,4046.1,4047.3,4043.9,4044.0,2026-07-01,996,-57.11888111888107,0.6510745891276865,0.624671916010505,london,0.00048248523093800163,1.0
2026-07-01 12:00:00+00:00,-249,1046,794,4044.5,4047.8,4037.5,4037.7,2026-07-01,747,-62.171328671328666,0.9587404994571118,0.4625850340136009,ny,0.00048671801096582945,1.0
2026-07-01 12:05:00+00:00,-253,711,487,4037.8,4038.6,4035.4,4036.7,2026-07-01,494,-74.18881118881116,0.9654231119199272,0.26848249027235654,ny,0.0005271955305048959,1.0
2026-07-01 12:10:00+00:00,-62,908,548,4037.0,4038.3,4033.2,4036.0,2026-07-01,432,-86.17132867132862,0.9638439581351094,0.009661835748783355,ny,0.0005320174529793424,1.0
2026-07-01 12:15:00+00:00,49,607,475,4036.0,4042.2,4035.8,4042.1,2026-07-01,481,-90.63986013986006,0.8726591760299626,0.2544378698224677,ny,0.0004713855260209542,1.0
